Loan_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,Loan_Status
LP001095,1.8345882464066867,-0.051712875120174785,-0.40025779210406554,-0.12742769212092594,-0.8068151620843715,0.012472852122593097,-0.15560121461710302,-0.1268496278744988,-0.1976309831651823,-0.4694751901497333,0
LP001097,0.633907568947941,0.1791692388633115,-1.0844651639815877,0.03754679666381131,1.0958164341404641,0.18922387046436465,-0.24335357762218562,-0.18058546143359,0.7099876909837111,-0.6435443098933161,0
LP001098,-0.005509924928869215,-0.8456815022475712,0.7656774959755134,-0.217690838453749,-0.052077011771983234,-0.38329734094889817,-0.25658019872498494,-0.039171135163557774,-0.07213999839348065,0.03944836168761465,1
LP001100,-2.824419602686599,0.40476630938489666,-0.7969384269858646,-0.09447701015010837,0.7619404365178486,1.1002928439083262,-0.22430519026737206,-0.22994820908667601,-0.31195229187990314,-0.5279431499646365,0
LP001106,-0.21088202827510824,-0.7824017589083064,0.7685968866686226,0.025945038715229567,-1.0932717417998161,-0.3292826906061745,-0.16065564606104613,-0.06508393826701221,-0.07605123802881941,0.03759503442542289,1
LP001109,0.28361955932357663,-0.7632466735196912,0.7341279409135956,-0.508193083975075,-1.012274922019195,-0.33232793318033194,0.03538383655267494,0.9143059453799544,-0.017214507653130942,-0.04346642032910552,0
LP001112,-0.17827794657235135,-0.9278562103757357,0.5900452267529267,0.14644639838062457,-0.114413803032953,0.16163450672985913,-0.3055502989287554,-0.011457332965518485,0.06660035155838535,0.8720939403313359,1
LP001114,-0.4947017813443737,-1.0266603512232622,0.8154942826092298,0.3675253884098898,-1.147973998049208,0.5649091892664926,-0.07862221641023592,-0.1769755324475242,-0.1774136104803782,-0.4803579894774575,1
LP001116,0.26115827113126117,-0.86833767889631,0.7548296630899348,-0.24398186552045856,0.06108067335162474,0.4127571916190688,0.7449723842006654,-0.37220646639036464,-0.16521272057538933,-0.36477960260479714,1
LP001119,1.7347022405991321,-0.07435285072150837,-0.4347559889851965,-0.021086288244300214,-0.828052759733239,0.021366473026322823,-0.14296845070020547,-0.13039294283355568,-0.20404704143655641,-0.4658042020814032,0
LP001120,1.4884849542583598,-0.48750364498630167,1.0952519514227252,-1.34573495673547,-0.7572172805002072,0.3191276866509646,-0.28579449255117756,-0.11314360468496173,-0.08408915351524064,-0.5338914901193561,1
LP001123,1.6108578176612323,0.014656600315211352,-0.3384003765905238,-0.20773485001509723,-0.8383617668501059,-0.7880140957970555,-0.2040405032098802,-0.02839273543804601,-0.1049909983238024,0.05356467303778166,1
LP001131,-0.25755687141945327,-0.9197794451880805,0.7553215149928033,-0.024707256413923646,-0.0998169989158264,-0.3477566993821159,-0.23296460300295088,-0.04687824378804017,-0.0818823588550709,0.045048507914993215,1
LP001136,1.300299818649535,0.05469431334284713,-0.40349112137451854,0.13010636981940973,-0.8074836221556101,-0.7721974952796353,0.8071269014132119,-0.32311026657156183,0.8515695923983295,0.005749246609255564,1
LP001137,1.7762402351707962,0.36190571293959395,-0.13643107503448376,0.43894524807118124,-0.7644716610024466,0.5814949019630998,-0.2343221518730008,-0.0909348344872819,-0.06117929387978383,0.3614111381033734,1
LP001138,1.7895118897666298,0.7740348504096312,-0.46286644280485717,-1.3953091090540377,-0.6610610335654804,-0.6650007713306892,-0.33042480797586543,-0.02403846897004172,-0.07944526452693551,-0.005288217163967398,1
LP001144,0.7724284127740392,-0.17538024335094207,-0.6279734999413057,0.6848802790644258,-1.0166272427194671,-0.7133622642284485,-0.09800281907891906,-0.05813483422787729,-0.15884650966093614,0.08437844236006278,1
LP001146,0.05001109123754588,-0.7887434376600243,0.8807105448746511,-0.22849462217395528,-1.048297226786123,0.26771878264185117,-0.03557294477747923,0.9447824223165597,0.13512849371353633,0.7806724203702303,0
LP001151,-0.029588002182728987,-1.033574657094186,0.6032401758139834,0.20744140676117176,-0.09112084409867281,0.9860477838377941,-0.2584964973880752,-0.11095173925643007,-0.022371480564986522,0.34698954112228786,1
LP001155,0.28976592519419264,-0.7937621593057642,0.814871623266032,-0.43925452254465913,0.059641687572858815,0.12396226436525375,0.5908912199678822,-0.23052141783875832,0.09574325058487089,0.9739931023027907,1
LP001157,1.2124751080375795,-0.36308236986929976,-0.7257584708090522,0.6123150737155203,0.03887682037656717,0.5752070069415943,-0.22622091229557026,-0.09517439939393857,-0.09037835353452384,0.385304286996152,1
LP001164,1.3012534701018674,-0.34296003206219705,-0.6950965839059071,0.5177991745216641,0.057752729150809166,0.5673023851652962,-0.23744887240689722,-0.09202511240623956,-0.08467578149115823,0.3820415245578201,0
LP001179,-0.13787801923358065,1.056061103474249,-1.314708874838468,-0.3407307085083993,-0.931543894588484,-0.3544701202568095,-0.190453919170801,-0.09439313777632008,-0.18917875023239,0.01325974837490274,0
LP001186,-0.5252422411862775,0.23495458469957672,-1.3895377817609322,1.2362378521521937,-1.156460880851204,0.1272372496276295,0.14749560582650806,0.8446093130043067,0.9375708327297161,0.6579374575790403,0
LP001194,-0.7545176597350516,0.44024951672512624,0.0536145394528855,-1.3354069710363652,0.06112045085483535,-0.052607290754725984,-0.36070217083610007,-0.07101134114824903,-0.09892394963261476,-0.033727973157915654,1
LP001195,0.22149259331651028,-0.7918829848110713,0.8334732074201836,-0.44894417907026235,-0.004621029023141352,-0.40532045995158766,-0.2841472469830915,-0.03128916634263225,-0.058450338849402844,0.031612142535639494,1
LP001197,-0.3713863010606322,-1.0632081552022878,0.6774074822897234,0.036854794078422175,0.8761982677200842,-0.3673299544139741,-0.2923161139420473,-0.03172155009240676,-0.09551127394368071,0.05694949182277784,0
LP001198,-1.0227007574569156,-0.25178883723005535,0.3213289285302817,-0.12609030704607474,-1.1250928863393754,-0.11478648104048468,-0.16385017788108464,-0.09555505687624796,-0.11250623446868141,0.014222787244204584,1
LP001199,-1.25334500853104,0.4367813331042144,0.1459992511081721,-0.992167163394607,-0.9581917069923465,0.05333765744237535,0.714223016008914,-0.340947771777898,-0.1118756739605544,0.08820798507036649,1
LP001205,-0.06663557106579354,-0.7802819479543326,0.9566016470210595,-0.2633907066967472,-1.0520623496133743,-0.31852492889130624,-0.19378349543489057,-0.05774381021445761,-0.05516878054683701,0.025693838993529495,1
LP001206,-0.24990472045964043,1.7495541921509588,-1.5395690099403734,-1.2188381782198536,-0.8160472274326909,-0.20557524630698712,-0.2800753004923114,-0.10035036113242563,-0.18230454869857077,-0.0349101072819606,1
LP001207,-0.5278200794805838,0.45108553075517166,1.8859712822496861,1.1748785935349078,1.1894005673977082,-0.19336557839767252,0.896366633733177,0.6562276059407737,0.8747183632747332,-0.05620481903540195,0
LP001213,0.9019223940172629,0.3414280680936491,-0.8274643403385088,-0.6097576484175502,1.1567005877841654,-0.5749996620561731,-0.12396818619775615,0.9477222939897602,-0.11449785742153533,-0.025188241015188056,0
LP001222,1.2491964212502193,-0.34489611879398996,-0.7211918666237159,0.5598604149066617,0.0506488914952198,0.6376687721258629,0.013769324834786734,0.8705469852074962,-0.055717057125363886,0.3173015518181418,0
LP001225,-1.1913156934217595,-1.1654546050294763,0.5866305483390422,0.818283556478656,-0.28661982925980073,-0.23834784780468718,-0.13143780748139386,-0.07752751162136576,-0.12893105286687934,0.07201984209244248,0
LP001228,0.3196639913874276,0.7633501129634387,2.026192397730376,0.8020604502266357,-0.6724100456324734,0.6041426060022074,1.0121501596345905,0.5875018343482022,-0.15665805996065008,-0.43164085086601905,0
LP001233,-0.7277744000382058,0.20347143942936294,-1.3322758994125523,1.284663484233738,-1.1962822886118167,-0.44086737259599407,-0.012059055403723661,-0.11333564423280175,-0.24114014250850613,0.08722652361211929,1
LP001238,-0.11850071133416923,5.709757174055928,1.5110165664544206,1.484527108815442,-0.06563339785634134,0.004185655856673728,0.578868893851685,-0.3500940251681265,0.7049757735354285,-0.06776677519968637,1
LP001241,1.0443822738603608,-0.39131891107830874,-0.7919296914428353,0.7779112198331761,0.007101645613328369,0.6559049541403436,0.03967254070470238,0.8632814926451929,-0.06887304923688099,0.3248288353972046,0
LP001243,-0.5028081874935966,-0.8684005070168588,0.7574020061824913,0.2486771046717636,-1.1485042235305754,-0.2879821874643747,-0.13338969195867154,-0.07399761124159762,-0.08726782426333124,0.044043051928302226,1
LP001245,-0.8158397777488353,0.4619501632983133,0.14281793836820866,-1.4066371986087791,0.14486071431352956,-0.043690935170193346,0.6086219974870112,-0.3555448774452071,0.8840088737007786,-0.09626650820074131,1
LP001248,1.6507695904647766,0.1817128723371914,-0.1817515206704295,0.2890531038281754,0.2201651625809149,0.025628498353263147,-0.21754889529498123,-0.11092140498984844,-0.2247274138907871,-0.4524208449890969,1
LP001250,-0.24858208626695805,2.1496439676524943,-1.166498023873977,-1.01356856907452,0.3399694584609704,-0.13886919973945747,0.8357165450162571,0.6510803090671801,-0.17047490462321566,0.02974343823561122,0
LP001253,-2.169947915538474,0.8426888117579164,-0.5596561445843906,-0.8892735566792392,-0.07716320329887831,0.21427910077100984,-0.28111382347282826,-0.16966187964968424,0.813243664981294,-0.21858301210397957,1
LP001255,1.2215951480258898,-0.8154706459432847,-1.0966200885502457,0.0613025521761082,-1.0394696953125193,0.02889329390450969,-0.06231903755867914,-0.153386482486086,-0.22103057735357085,-0.4520501115419157,0
LP001256,-0.38296080584204933,-0.9803379493847102,0.7591963732618128,0.3417925783651669,-1.1314534855487395,0.53875338338752,-0.08253310984539039,-0.1745383189603601,-0.17821330280027634,-0.4799326008071163,0
LP001259,-0.44034318466301847,-0.10919857357279819,0.5560982377092514,-0.7818587946418383,-0.9800703194746108,-0.16950085705704754,-0.23010752165734571,-0.12180600488048116,0.9115531269184601,-0.1904246090141898,0
LP001263,-2.17561175119324,1.1806755053069597,-0.04451576989292717,-0.8145098378561497,-0.011586825075925938,0.3505671810148219,-0.0802693468793358,0.8485526893858696,-0.13041202077812483,-0.11058155321272313,0
LP001264,-1.7128373950059927,0.9702672290917608,-0.3203580289401626,-1.481262983296885,0.09595948936699915,0.18069694262201338,0.6147448798557724,-0.3888202306928756,0.8432183289368629,-0.11715356510539159,1
LP001265,1.3127902352006091,-0.34034513042265135,-0.691112065849248,0.5055168153775936,0.06020565709958137,0.5662751780564117,-0.23890794796687007,-0.09161586196096441,-0.08393473116545698,0.38161752795607173,1
LP001266,1.0070543698210401,0.5014710283707823,-0.7914958560415948,-0.6051920013845153,0.18991938630215022,-0.6370280718735978,-0.29206457156833376,-0.08036919173491112,0.8461383159923741,-0.14950706865144625,1
LP001267,-1.2934353911690726,0.3650234997768231,-0.08473470380344086,-0.6447845594681936,-1.0697389036990081,0.5760074618352807,-0.3030966878051538,-0.07346747419023747,0.03313485454808345,0.7986797926131465,0
LP001273,-1.1329200530720307,-1.1163010241484106,0.4444656868610229,0.9156060329290959,-0.28658563620364746,-0.27127266645370257,-0.12133738118086745,-0.07806769699614792,-0.13882708642123615,0.07762690185701422,0
LP001275,1.7250036537806535,1.6391572974220445,0.1972404474922343,-0.673489881935592,-0.5307087405120736,-0.6055291424200479,-0.34445054814361814,-0.0195799654749179,-0.10608207979653286,0.004268313050935241,1
LP001279,-0.08054611843300492,-1.0007708895936682,0.6955538278291541,0.08743238149355678,-0.07681371954617149,0.46000286236520405,-0.18057977049575502,-0.14669922991036619,-0.17599114232393195,-0.4771447958921894,1
LP001280,-0.8366252248707968,0.42856141183250235,0.18373136541878357,-1.429032856144524,0.12547250350291358,-0.025018839754746565,0.5950527685623354,-0.30805805390281066,-0.0971077611495722,0.08383863689172899,1
LP001282,0.08137768234252446,-0.8380298225552401,0.8501116854777186,-0.36366654302024415,-0.029451881144355426,-0.3817381452355621,-0.2734314881161536,-0.035213301902989484,-0.061983457935337515,0.03365567906749716,1
LP001289,0.4921026420849961,-0.35599815593862144,-0.8639196665933054,1.3018196052710782,-1.0922522349102841,0.13200469181348096,0.01418536924034037,-0.1744724083196029,-0.28386394238875967,-0.4201364605096182,1
LP001310,-0.6771518417621679,-1.0439965781838616,0.7419801633554547,0.29273149813928734,-0.17899473409980338,-0.287924560970607,-0.19407051454478258,-0.05964592231091176,-0.09777318602518073,0.05418513851382849,1
LP001316,-0.25655850050788703,-0.9304313224250542,0.8048311375538045,-0.07407446218692368,-0.09585473576423183,-0.3394485824121621,-0.23838668583041606,-0.0460518432816849,-0.07768505087654178,0.04266365472059004,1
LP001318,-1.6451186707426457,1.6620840094698346,1.2705878595555153,0.3762426296489117,0.14526437501232156,0.17974752761961232,-0.3246053439308736,-0.0853062144271377,-0.16440616257027693,-0.005851392313465735,1
LP001319,-0.4547151300800521,0.6405127343362093,0.3191621790954569,-1.7415430719168854,-0.7962189542082322,-0.03530488662367181,0.6242774084032432,-0.31426921432723287,-0.06920741150578122,0.0637602754710439,1
LP001322,1.0804700181708389,-0.34328514038906294,-0.685676900884089,0.60240706326182,0.034102959457861654,0.05223822448093998,-0.13544295561159617,-0.13418690744719608,-0.2512418110576746,-0.4346936823120193,1
LP001325,3.3766793574320544,2.590992550672754,1.9893584318814237,-0.13612541331141764,0.9845114689578466,-0.007503048242837146,0.4726987410221768,-0.2705848998228412,-0.16779660591326612,-0.3792487255239533,1
LP001326,1.8410229646059835,-0.050254393905957075,-0.3980353969495167,-0.1342782710516935,-0.805447022924179,0.0118999195698877,-0.15641502507259472,-0.12662136533593246,-0.19721765672778216,-0.4697116774688699,0
LP001327,-0.17344530421411933,-0.9496946958184397,0.6953657849138666,0.0394640915360024,-0.10548039313582377,0.17890717582775967,-0.31732637362201793,-0.009618311971344294,0.0756245255827169,0.8669658320238356,1
LP001333,1.1167269811743137,-0.5654725720020327,1.0364629886899404,-1.2976918481291027,0.17762175846197856,-0.5031687130215886,-0.38592950450404584,-0.0012406211681860227,-0.009874232647434323,0.0037830239045183265,1
LP001334,1.1315669616699313,1.322448173529258,0.6730144508152797,1.2846663472689113,0.3796041074392018,-0.6815559813301271,0.7020160386167655,-0.2505575690020184,-0.18258098528537536,0.21091921937101843,1
LP001343,-0.2825705392522304,-0.946372491046821,0.8412479400737265,-0.09098743748458707,-0.09792248245337955,-0.3293783996104012,-0.23998726296179881,-0.046244157074120246,-0.07553916246157998,0.04145125840043314,1
LP001345,-1.00083728891718,1.9904263417616197,1.429129987107043,-0.1746102251160509,-0.6560688882611315,0.12778248072199552,0.6411489570778747,-0.31997985292866304,-0.1315600957480762,0.08976968756769596,1
LP001349,-0.2685344780192639,-1.063901356294936,0.723375349018434,0.19644516446761698,-0.10970923386293865,0.49258165400436155,-0.1667949629090547,-0.1518756794395029,-0.1802692162477998,-0.4746656347910806,1
LP001350,1.634483218010149,0.02001148945255204,-0.3302407379500244,-0.23288710452702122,-0.8333385732320692,-0.7901176472675883,-0.20702845034658995,-0.027554657733434317,-0.10347344895241964,0.05269639762633412,1
LP001356,-0.6860304296221377,-1.038413105455298,0.7045834947237117,0.3359132509578537,-0.18350098417429864,-0.2929973962008246,-0.18924972312314828,-0.06051319709849197,-0.10122955861454645,0.05615108861031213,1
LP001357,-0.22686474973386958,-0.7353227608340214,0.5339265378734187,0.26810033506677955,-1.1141481463946934,-0.3669969139726829,-0.13395121926387765,-0.06933757190593624,-0.09634203782316586,0.04912687939536557,1
LP001367,-0.1638074376235316,-0.017822937861384967,0.4403918906293342,-0.8660220070490626,-0.9560209634974122,-0.22158945047302545,-0.2533480600129163,-0.06794397962428123,-0.07226483656177932,-0.008861766247018428,1
LP001369,-1.7222628763519676,0.3433454814701991,-0.2637825620145244,-0.22411406368848663,-1.1465172701257038,0.05955016680570002,-0.16221789770438938,-0.12488547696887353,-0.15659813701139846,-0.004839814242868606,1
LP001370,1.0039432590017334,-0.4472645258982007,-0.7010287756910084,0.5501076680626408,1.0915607874737463,0.031039792042444468,0.7575774772399586,-0.35359137510222344,-0.2645306123321695,-0.30441841613861736,0
LP001379,-1.8277892989329367,0.27083785601499444,-0.04416479150602987,-0.38468416604883454,-1.144839636339128,0.17979747480418345,0.06730635227105461,0.8400401133770753,-0.10886490860021794,-0.0802322015121907,0
LP001384,-1.2141381005849454,0.48610638682080093,-0.8391309596783562,-2.2705947942021956,0.06529409048379589,0.07149720372081975,0.5786400109080178,-0.33179098187714334,-0.10994596464733217,0.05090908622294246,1
LP001385,1.0526263646652185,-0.22895089540810615,-0.6703284064184543,0.7050705503516633,-0.9730746064070559,0.08209694491868155,-0.05670508032692998,-0.15458862104562482,-0.2478593706022857,-0.44073670256527125,1
LP001387,-0.1938623172401905,-0.9549951783237439,0.6913550248435656,0.05821304918222954,-0.10958949265342433,0.1812444039898098,-0.31507173644394415,-0.010293655290693525,0.07456869488125813,0.8675709627778231,1
LP001391,-0.5649686679774045,-0.7940841665750942,1.0139520214242084,0.2522069467984521,0.9715573660219722,-0.24233194618984522,0.9124509327196426,0.6943211772525651,-0.07456857483344902,0.11346621692885986,0
LP001392,1.3243220489805505,0.4065852747795847,-0.9067206975747691,-0.4740229074248768,0.21806088347030636,0.6898527467191309,-0.32953814238919693,-0.1411781683837928,0.9118908529559042,0.1488647988715562,1
LP001398,1.123378968349314,-0.3335594778473933,-0.6708571931657558,0.5567250083637335,0.04322618960464993,0.04841770995361336,-0.1408697281924415,-0.13266477305193605,-0.24848560589677343,-0.4362706624190548,1
LP001401,-0.10908230373214844,1.6054732809450363,-0.002653103238525645,1.5958528404903827,1.1839210755298746,-0.45891811353511147,-0.2786412357646778,-0.0410332959356246,-0.2501711982966877,0.0908981229204268,1
LP001404,-0.32314216906105714,-0.9832078551058582,0.6417801274599784,0.20068654039772,-0.1374523935113211,0.1919140669788333,-0.2981910038745876,-0.014958907422079119,0.06585054237009293,0.8725574394274956,1
LP001405,0.005086060410334875,0.0050995949103003835,0.5681378974350472,-1.1140300863339023,-0.9148166081896452,-0.2247718575134845,-0.28218532952156006,-0.060835954083221955,-0.05558065488289213,-0.01838419975390319,1
LP001421,-0.702537307095741,-1.1369224718049102,0.5569627754486378,0.39537422116629334,0.8053262606509993,-0.3388822894670049,-0.24978066811178948,-0.0435663725844375,-0.11729292433530397,0.06940994167210045,0
LP001422,0.33180324991321636,-0.4420485736208443,-1.0049560948998344,1.6229230502413463,-1.1496276703850594,0.6809995950574643,-0.0396243106205718,-0.1458289888632199,-0.14177631411796984,0.4106042175214368,1
LP001426,-0.7674458586442844,-1.1626603710883578,0.5843772117632099,0.41551756792648875,0.7953264126579898,-0.3245919734076222,-0.24693927922561942,-0.04506718864089774,-0.1172729567387549,0.06941540625033901,1
LP001430,2.4962421838225204,-0.07210612110865189,-0.2823765478671179,-0.7544188544844266,0.3118292566058416,0.46090333038135406,-0.38858125758680745,-0.04963457580406129,-0.007917108853491879,0.3381235675388008,1
LP001431,-0.15113592014116878,-1.120332808681137,0.8653185573780687,0.0167741915313639,-0.08918898172860071,1.1159186603305644,-0.032115687437238256,0.8541776601292885,0.028367381483734046,0.26989372782759796,1
LP001432,0.39712290817949614,1.0566781793962978,-1.1548975824700405,-0.9833278535469777,0.18346461356773414,-0.4294849613766821,-0.33333289268251926,-0.05600073628620584,-0.159984548986731,0.0006638383172552894,1
LP001439,-0.8133060883705918,-1.1249188806139694,0.5407434740805567,0.4663111347816452,0.8531778140453954,-0.33204444707376235,0.724295526632997,-0.2838248627975655,-0.12878773747315442,0.1945462836269945,1
LP001443,1.428120592262964,-0.4348498025024584,-0.6762447808432692,0.30971256445857226,1.0859845014393172,0.5286268421539206,-0.32871042497391534,-0.06811068113582121,-0.0816975677188547,0.38444525651457845,1
LP001448,-2.1755897170963303,1.0717915548249641,-2.254583799683103,0.6852585918848667,0.7770317962249416,-0.08887584084520544,-0.18696331015539278,-0.1298333175607478,-0.316340512827799,0.04999488345491934,1
LP001449,0.4373934467234717,-0.9821977154517302,0.7508407308088167,-0.4400952387588024,1.0270441983149705,0.36966149446609853,-0.3106767778817284,-0.11049888733884561,-0.15618461945787865,-0.4844029150726069,1
LP001451,-0.7941125531565298,1.3113593146427465,1.6467244256759586,0.6432301497819815,-0.8009814705770256,0.028927491127905686,0.01543641487189879,0.8424761275017669,0.8873298712420437,-0.23442856609984722,0
LP001465,-0.776832246403471,-1.1629048022013728,0.5726246844842915,0.4338723164028201,0.7926815504198713,-0.32520979922810445,-0.2448354309021312,-0.0455370812639949,-0.11859135598846599,0.0701668522205601,0
LP001469,-1.0535514444444884,-1.3057193509880831,-1.915822985652412,2.5135980866044454,-1.507119855927822,0.21715119080175346,0.2400407251887304,-0.28208224087786393,0.6138428478566108,-0.5484763131936067,1
LP001473,0.8488532085820018,-0.6558088711621596,0.9797693008217249,-0.7683506320191167,-0.8851731247520259,0.39408584764967125,-0.21625562831575712,-0.13413742431843334,-0.11631181327313019,-0.5154193602416778,1
LP001478,1.7936595320285285,-0.18163493661603441,-0.43935858968818886,-0.15687421463646214,0.18574013646024123,-0.011262534383981128,-0.2256413240790408,-0.1088875168802811,-0.20543093452447925,-0.46090466326638774,1
LP001482,3.142040386879648,2.6463100282082346,1.9779820783893325,-0.11395594172681925,0.8942619328002556,-0.8207020488552713,-0.5183014618204433,0.015600668947282962,0.908359682768414,-0.15624628060718793,1
LP001487,1.3107853513749848,-0.2910822969356858,-0.6061315867494137,0.3572069907468629,0.0830722253666253,0.03173147535954349,-0.16457135260061176,-0.12601679634059398,-0.23644778073599176,-0.44315817974897603,1
